,text,c_label
1630,Honestly in comment!,False
1631,"Indeed. Any algorithm you make will have to at least split the number into base-10 digits, which is 90% converted to a string anyway.",False
1632,"This is exactly correct.  If you end up with fine-grained permissions on many modules, you could potentially end up with hundreds of capabilities.  Neither a set of columns or a bitmask is going to be pleasant in that arrangement, but your idea scales wonderfully.",False
1633,If you use UTF-8 that's the best solution by far.,False
1634,Inline assembly ties you to one architecture and causes the compiler to shutdown many optimizations.  It should be generally avoided.,False
1635,...or use numeric_limits<TYPE>::max(),False
1636,inline assembler is no C/C++ feature and platform independent. On x86 you can use the into instruction istead of branches btw.,False
1637,I think what workmad might be suggesting is that you define the methods in the abstract class without a method body and mark them abstract. Doesn't seem like a bad idea to me.,False
1638,"This is the most annoying thing about the XLINQ API :(. It'd be nice to have a way to just tell it to ignore namespaces, or at least specify a default.",False
1639,"I agree with Josef.  To add to his comments, if you absolutely must iterate through a result set a good alternatives to Cursors is to use table variables and iterate through the records using a WHILE loop.  I've found this alternative to have all of the benefits of cursors without the downsides.",False
1640,"As others point out, Convert.ToInt32(s) doesn't throw an exception when s is null, but Parse() does. ""A bit slower"" is completely beside the point as you'll never measure the difference.",False
1641,People use xargs because typically it's faster to call an executable 5 times with 200 arguments each time than to call it 1000 times with one argument every time.,False
1642,Reminds me of how any discussion of the Fizz Buzz problem leads to at least half the responses being solutions of the problem.,False
1643,Even in Python the last answer will be 42.,False
1644,"It only works in the interactive shell, though.  Don't rely on it for scripts.",False
1645,I hope the compiler ignores this person's comments.,True
1646,"Maybe Fermat wasn't wrong.  If he'd found a simple proof, it would have fit in his margin.",False
1647,There was no comment in this answer until I added this one.,True
1648,You call yourself a ruby programmer...? You can do better: def s;s;end;s,True
1649,"std::reverse does NOT take this into account. It reverses value_type's. In the std::string case, it reverses char's. Not characters.",False
1650,"I'm the recipient of that message, not the user, who probably would not understand the error message even if it was in their language.
No user should ever see an exception thrown, so I have to catch it and fix it. I have to translate it from Swedish to English before I can understand it.",False
1651,"If something is missing, there should be a missing row in some table. ""NULL"" is not ""missing"", ""NULL"" is ""anything"". This bears repeating.",False
1652,"""after a large enough amount of operations"" - constant amortized time doesn't need this condition. There is a constant c, such that for *every* sequence of operations (also one ending with a costly operation) of length L, the time is not greater than c*L.",False
1653,even easier way to decode - paste the above into query analyzer or equivalent query engine. Change exec(@s) to print @s. voila,False
1654,Thanks and just to add that Visual Studio on 64-bit versions of Windows use different registry key (HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\RegisteredOrganization).,False
1655,Use StaticResource if the resource you are attaching to is defined in the XAML before its point of use and is not going to change for the lifetime of the application running. In that case you get better performance with StaticResource.,False
1656,"Reading through the C++ standard, you can also do int array[10] = {}; to zero initialise. I don't have the C standard to check this is valid C as well though.",False
1657,"Looking at section 6.7.8 Initialization of the C99 standard, it does not appear that an empty initializer list is allowed.",False
1658,"C99 has a lot of nice features for structure and array initialization; the one feature it does not have (but Fortran IV, 1966, had) is a way to repeat a particular initializer for an array.",False
1659,"But, doesn't this give out a URL like /Item/Login?id=5 ?",False
1660,"You said ""There is no good regular expression."" Is this general or specific to e-mail address validation?",False
1661,"Inefficient or not, the more pythonic method is the try/except.",False
1662,that looks like an entry to the obfuscated perl contest! I thought one of the points of python was to write clean code that could be easily understood :),False
1663,"true, but you can also say that the keyboard is insecure because someone could be looking over your shoulder when your typing your password.  There's very little difference between security through obscurity and no security at all.",False
1664,"Interesting, but a little tricky in my opinion.  For example, can you 100% guarantee that the object properties will be generated always in the same order ?",False
1665,This is yet another proof that you can write incomprehensible code in any language.,True
1666,"Oh boy! Sorry I had to ""un-accept"" your answer, it still very helpful. Thing is, redirections are automatically managed by the XMLHttpRequest, hence I ALWAYS get a 200 status code after the redirection (sigh!). I think I will have to do something nasty like parsing the HTML and look for a marker.",True
1667,"actually, that points the wrong direction. that query shows all the foreign keys pointing FROM 'mytable', not all foreign keys pointing TO 'mytable'.",False
1668,There may of course be many other bad things which can happen with a probability of 1/2^128.  You might not want to single-out this one to worry about.,False
1669,"I'd only add code to first get the number of elements each vector holds, and set vector1 to be the one holding the greatest. Should you do otherwise you're doing a lot of unnecessary copying.",False
1670,"It was something I needed to lookup up on the web a few days ago.  I didn't see an answer here on SO, so in following the mission of the site, I posed the question and answered it so others could find it.  This is something Jeff explicitly said he wanted done here.",False
1671,"@Tomalak: only for email addresses. As bortzmeyer said, the RFC is extremely complicated",False
1672,"As Jeff did say, I think its perfectly fine to use SO as a 'notebook' of things that you had to spend some time looking up.  Sure, this is on the simple end of those types of items, but I still think its appropriate, especially since different javascript engines will deal with this differently.",False
1673,"I've even seen decent results on 100,000,000 (100 mil) rows, w/o CHECKSUM().  Also, I have to ask as well, why not just ORDER BY NEWID?",False
1674,"""Necessary Evil"" seems a bit strong.  At worst, its not necessary and at best it is necessary to use them.  However, most of the time, using aliases adds to the readability of the code.",False
1675,"nifty,
although I don't like the extra file",False
1676,"ECMA has explicitly specified that trailing commas are allowed in the upcoming spec: http://ejohn.org/blog/bug-fixes-in-javascript-2/

Yet another reason to be clear that JSON != JS Object.",False
1677,"That's a good question, and raises another, as to whether two objects with the same properties in different orders are really equal or not. Depends upon what you mean by equal, I guess.",False
1678,It does not match foobar@dk which is a valid and working email address (although probably most mail servers won't accept it or will add something.com.),False
1679,"Does the (I suppose ""unmanaged reference"") syntax ""&"" still exist in C++/CLI?",False
1680,"Then you check for the error:

(stringstream(st) >> result) ? cout << result : cerr << ""You lose"";",False
1681,"I try not to extend native objects, but otherwise this is a beautiful solution.  Thanks!",False
1682,"There is no requirement as to the primary key being an integer in SQLite. The rowid is a 64-bit integer, but that's a different matter altogether. The primary key can be any data type you like. See here for details: http://www.sqlite.org/autoinc.html",False
1683,"That's not readable by humans, just 1337 h4x0rz ;-)",False
1684,"@^{}__+&*$%^£%))_

That's the same as your example but written in a different way.

Well - not quite, but that's what perl often looks like.",True
1685,And kittens. Don't forget teh kittenz.,False
1686,@ brad - why not?  You'd rather pollute the global namespace with a function that has a fairly well-defined home (the String object)?,True
1687,"And yet, AppleScript's English-like syntax is its weakness, as it's *extremely* particular and not very obvious.",False
1688,Oh cripes! Bureaucracy wins again! :(,False
1689,I have some belarussian friends who joked that they learned English in 3 weeks by learning VB.,False
1690,"A file is a database, a filesystem is a DBMS.",False
1691,"Actually, I argue this is a very undesirable grammar, for the same reasons that COBOL is a bad language. English is non-structured and fairly ambiguous.",True
1692,"to compare the two instances you should use === rather than ==. == will return true if $fact1 and $fact2 are both of the same class, but === only returns true if they are both the same instance of the same object.",False
1693,You can also make sure it's upper:  WHERE UPPER(bar) = UPPER(?),False
1694,Feel free to speculate? Somehow I don't think that will provide you with the greatest set of answers..,True
1695,"@Pax Diablo: Yes, it uses the correct _compiler_, however, g++ passes libstdc++ to the linker whereas gcc doesn't. :-P",False
1696,"Wow, Tom's pretty snarky.  Given that the questions are pertaining to an egregious divergence from SQL92, you'd think he'd be less punchy about it... although he might be tired of answering.",True
1697,"Talk about pyinstaller for windows, instead of py2exe.",False
1698,"By the way, 'esac' is just case backwards.  I couldn't tell if you pretended not to know to make a point or not, but I could see how that would be confusing for non-english speakers.",False
1699,"I don't think friend was left out for ""OO purity"". I think it's more likely because the C# is translated to IL when you compile, and the other types you may want to friend are available. It's the same way C++ generics are entirely compile-time, and C#'s aren't.",False
1700,"If you're going to use LINQ, why not use Max(), which is much clearer, and doesn't rely on ""seems to""?",False
1701,"There's a lot of 'cons' in the answers, but I'd also like to see some good examples of when the pattern is good, to contrast with the bad...",True
1702,"@Nick: most problems can be overcome. Better not to generate them in the first place, though.",False
1703,"It is much simpler to use raw string in windows: r""C:\Temp\a b c\Notepad.exe""",False
1704,Lucky you - the one I'm facing is 2.4 GIGABYTES :(,False
1705,"main CAN be entered/left multiple times, but that program probably wouldn't win any design awards ;)",True
1706,C99 also has the C++ mis-feature that reaching the end of the main() function is equivalent to returning 0 -- if main() is defined to return a type compatible with int (section 5.1.2.2.3).,False
1707,We use check for unit testing code on our embedded systems. For the most part check was a good choice but now we are working on systems running on uClinux and since check requires fork it doesn't work on those systems. :/,False
1708,"reentering main is not valid C++. Explicitly in the standard, 3.6.1.3 states 'main shall not be used within a program'",False
1709,"@PierreBdr: There is a case where rawstrings won't work: where you need a trailing slash. eg r'c:\foo\bar\'.  Actually, its probably better to use forward slashes instead.  These are accepted throughout the windows API (though not always by some shell commands (eg copy))",False
1710,stdlib.h provides EXIT_SUCCESS and EXIT_FAILURE for this purpose,False
1711,I hadn't realized that Findbugs did this analysis -- that's great! I took a look at the docs and it seems that it simply verifies that all fields of an annotated class are final (but does not verify that they all contain immutable objects).,False
1712,Ctrl-Alt will select whole words.  Alt will change the size of the selection area by one character at a time.,False
1713,"The first link doesn't actually address a problem with singletons, but rather assuming a static dependency inside the class.  It's possible to fix the given example by passing in parameters, yet still use singletons.",False
1714,If you're having to write VB then YourLife.Sucks = True.,False
1715,"Actually, Random isn't even particularly pseudo-random unless you keep the instance around for a while and keep getting values out of it.",False
1716,because it should have been in A in the first place.,False
1717,"http://msdn.microsoft.com/en-us/library/bb348436.aspx

The Distinct<(Of <(TSource>)>)(IEnumerable<(Of <(TSource>)>)) method returns an unordered sequence that contains no duplicate values.",False
1718,"*Any* Interop assembly will do that, not just a PIA",False
1719,"Marc: what you say could be true, but it would be a bad idea to rely on that behavior.",True
1720,upvoted (not that you need the points) because we posted the same answer at the same time,False
1721,0 and non-zero are correct but entirely meaningless to someone reading your code.  This question is proof that people don't know what valid/invalid codes are.  EXIT_SUCCESS/EXIT_FAILURE are much more clear.,False
1722,"C# 'internal' is actually hurting encapsulation much more than C++ 'friend'. With ""friendship"", the owner explicitely gives the permission to whoever it wants. ""Internal"" is an open ended concept.",False
1723,"Then you haven't been given permission to see all the tables in the database.  You can query the ALL_TABLES data dictionary view to see all the tables you are allowed to access, which may be a small subset of the tables in the database.",False
1724,Don't ask people to e-mail answers to you.  That defeats the purpose of this site.  I deleted your e-mail address from the post.,True
1725,"For sure, as fi is of if, but, at some point, the only meaning they have is ""you end a switch statemente by writing 'esac'"" ... Is not they are confusing or not, but they don't mean anything in english. But they have a meaning in C or bash, or pascal. That's the point. We learn the programming lang.",True
1726,"I consider it bad practice to put execution logic in a constructor. Good development is about semantics. Semantically, a constructor exists to construct an object, not to perform other tasks.",False
1727,one class- one resposibility.,False
1728,It usually uses red-black trees (Its not required to do so).,False
1729,Just a note: When I used this I added Request.URL.Port between the host and page url so it would work on the Visual Web Dev testing server.,False
1730,"sheesh, gotta be quick around here",True
1731,"The saved UID is so a process can switch its effective UID to its real UID, then back again; otherwise it would be a one-way operation.",False
1732,"Uh, no it's not. Asked in the question: ""but what about Opera and Safari?""",True
1733,It's not a normative part of specification. It's only appendix about how to deal with browsers that *do not support XHTML*,False
1734,FirstOrDefault will do a TOP 1 operation for efficiency. Unfortunately SingleOrDefault does not do a TOP 2 and selects the entire set.,False
1735,i suppose giggling every time you glance at their screen is out of the question...,True
1736,Why can't reps just be trained to pretend it worked and call again later?,True
1737,Actual testing beats documentation every time!,False
1738,"Is rolling back each of their commits with a message of ""I think it's best if we all just pretend this never happened"" an option?",False
1739,"I would say it's more instructive if after having bit masks explained, or pointed out, if the person doesn't smack their forehead, and shake their head in self-mockery.  Bit-masks aren't a common idiom, unless one does C, embedded devices, or networking.  Lots of talented folk haven't.",False
1740,Can you tell the nice people here which store it is?  (I dn't want to shop there).,True
1741,"Of course, that assumes the HTML isn't being cached too... ;)",False
1742,"@Craig a comment would suffice, IMO. // This block replaces multiple spaces with one... :)",False
1743,What dynamic sql? This script generates sql - it doesn't execute it.,False
1744,Don't store credit card numbers!!,False
1745,"Love the variable names.  I'd hate to be the @ss that gets deleted, though.",True
1746,"Well the only thing wrong with ""var f = (float)3;"" is that it should be ""var f = 3f"" or ""var f = 3.0 (cause single precision sucks)"".",False
1747,There is a subtle difference between catching a StackOverflowException your code throws and one the runtime throws.  It's perfectly OK to handle a stack overflow you throw.  Handling a runtime version though is very different.,False
1748,This would cause an exception because you're modifying the collection as you're using it...,False
1749,No it doesn't. It's because there's a break after removing the item.,False
1750,They really screawed up with lambdas in VB.Net.,False
1751,But ''widechar'' does not necessarily mean UTF16,False
1752,"Joel is a great columnist, but at times wrong. And then there are times when he's quoted wrong. Like here, since the question centers around the loss of source code. Joels article explains why source code is valuable.",False
1753,"Using exceptions to control program flow is a bad idea.  Creating exceptions requires taking a snapshot of the call stack, and that's costly.",False
1754,Maybe it is best that this feature remains hidden.,True
1755,I would update again to the effect 'you might be tempted to do this to object prototype ... but don't!',True
1756,"I still think it's fairly vague too.  Define ""most efficient"" for me.  Efficient in what sense?  In the sense of taking up less memory?  In the sense of running faster?  I can see the useful answers but I still think the question is phrased pretty poorly.",False
1757,"What this does not do is work with wild cards.  That is, in a directory containing filenames a, b, c, using ""echo {,new.}*"" yields the list ""a b c new.*"" (because file name generation via brace expansion occurs before expanding wild card characters - at least by inference).",False
1758,"ick! I'd vote against using short nicknames for tables (or any other object).  With nicknames, you'll never know exactly what the short name is.  Remember, there are many way to spell it wrong; there's only one way to spell it right.",True
1759,Thee is no On Error GoTo Handler feature in VBScript nor a Goto in VBScript,False
1760,"Well, the actual hidden feature here is mechanism used to implement GOTO.",False
1761,That entire chunk should really be in a function with a descriptive name though ;),False
1762,"Having var also stops you accidentally reusing a variable, as var name = ""fred""; .... var name = ""barney""; can be spotted by the compiler.",False
1763,"Yeah, the function displacementDueToGravity(int timeInSeconds, float gravitationalAcceleration = 9.81) would be easier for me to read.",False
1764,"C# is not Boo. It doesn't support Duck Typing. The C# compiler determines the type of a var-declared variable based on the type of the object assigned to it - if the type is unknown, var cannot be used. Needed for anonymous types as the *programmer* can't specify the type (but the C# compiler can).",False
1765,"Why can't you swith like this:

CultureInfo oldCulture = Thread.CurrentThread.CurrentCulture;
Thread.CurrentThread.CurrentCulture = CultureInfo.CreateSpecificCulture(""en"");
// throw new Exception here  => Culture is in english
Thread.CurrentThread.CurrentCulture = oldCulture;",False
1766,"What are the types of a,b,c and d above?",False
1767,Rubbish. Good comments in code absolutely have their place. Take the example of choosing between two equally correct methods to solve a problem. A comment explaining why one method was chosen over the other is extremely meaningful and you can never get that from the code itself.,True
1768,"If there are two EQUALLY CORRECT methods, then does it matter why you chose one over the other?",True
1769,"It is inefficient compared to the try/except. Here the loop is in the interpreter. With the try/except form, the loop is in the C codec implementation called by str.decode('ascii'). And I agree, the try/except form is more pythonic too.",False
1770,I couldn't agree more. My company's main project has a webapp talking to a web service talking to a persistence layer. Nothing else access the web service but the webapp. Removing the web service would remove a giant layer that adds no value. A change anywhere requires updating 3 places!,False
1771,The one comment I miss here is: Why 5 seconds?,False
1772,"Thanks.  This is a perfect example of why we need StackOverflow.  I found 100 different ""solutions"" by googling before I posted this question and got an answer in 5 minutes.",False
1773,"It's pretty safe to put the ""/"" in front.  Also, it lets you take the same string and do a getResourceAsStream, which is sometimes more useful.",False
1774,"I'm lazy and write `my $contents = do {local (@ARGV,$/) = $file; <>};`, which is the exact same thing in less characters :)",False
1775,Reminds me of this: http://catb.org/esr/jargon/html/magic-story.html,False
1776,"Your example works for a FileNotFoundException, because the message resource is retrieved when the Message property is accessed, not when the exception is thrown.  But this is not true for all exceptions (e.g. try throw new ArgumentNullException(""paramName""))",False
1777,"This is not enough. Unless I'm missing something, this string would pass through the filter: javascript:alert&#x28;&#x27;hacked&#x27;&#x29;",True
1778,Even this would get through: javascript:while(true)alert('Hacked!'); I've tested a couple places here on SO and it looks like SanatizeUrl is only part of the solution.,False
1779,"The precedence of `or` does not require any parens here, and will read completely naturally to an experienced Rubyist.  The only people who are ever bitten by `||` versus `or` are people who have never programmed Perl :)",False
1780,"Side note: if this was true, it would be absolute chaos.",False
1781,"Actually, both of your arguments apply to the global namespace as well.  If I'm going to expand a namespace and have potential collisions, I'd rather do it 1) not in global 2) in one that is relevant and 3) is easy to refactor.  This means putting it on the String prototype, not in global.",False
1782,"Votes for my answer should be given to this one, mine is estimated, schwa does this for reals.",False
1783,hmm.. four people answered while I was typing that and collecting links.  Busy place.,False
1784,"Jusst in case one reads this and applies it to a situation where one is removing multiple items, save the multiple indexes into an array and use a separate for-loop that loops backwards through the delete array to delete the items.",False
1785,"This is more of a CSS question than a jQuery question.  You can use jQuery methods to help you find the cross-browser positioning and to apply the proper CSS styles to an element, but the essence of the question is how to center a div on the screen using CSS.",False
1786,"Actually, if you study what they're doing, it always works.  They check to see if the february month has 29 days, and that makes it a leapyear.  It basically pawns the leapyear rules onto Microsoft.  Chip has a lot of good solutions.",False
1787,That would be clever would it? Seems like a stupid thing to do if you ask me,True
1788,"Generally speaking, requiring tests to depend upon other tests and to run in any sort of sequence is bad. Each test should be atomic and independent -- able to run by itself. Any common setup code among a group of tests should be in the SetUp() method",False
1789,"I have discovered a truly marvellous proof of this, which this comment is too narrow to contain ;)",False
1790,"This echoes a newline to stdout, though... my answer doesn't.",False
1791,"I'm not sure what you mean by ""pure C"" but strchr() and string.h have been part of Standard C for 20 years.",False
1792,"This isn't a Linux/UNIX thing, the ""ll"" length modifier was added to Standard C in C99, if it doesn't work in ""Microsoft C"" then it is because they are not standards compliant.",False
1793,I completely agree with your comment that comments are rarely needed.,True
1794,"""If NP = P, then we can solve very hard problems much faster than we thought we could before."" -- Nope.  If NP = P then there exist solutions (there exist deterministic algorithms to solve them) but there's no guarantee that we'll ever know what they are.",False
1795,"What seems trivial for you to understand at the time of writing the code may in fact be very hard for someone else to understand later, even if that someone else is in fact yourself in a few months/years.",True
1796,"As I understand the documentation and the sample code in it, there is no restriction to Windows Forms applications. I use it successfully in normal console applications.",False
1797,"But if they had specified behaviour on overflow, it would have made it very slow on architectures where that was not the normal behaviour. Very low runtime overhead has always been a design goal of C, and that has meant that a lot of things like this are undefined.",False
1798,"Since the MyClass.Designer.cs file is already a partial file, you can simply add the needed logic to the Dispose method already generated. Visual Studio will not overwrite the method once it's been created so you're safe to modify it.",False
1799,My own preference goes for all globals in the same compilation unit... :-),False
1800,Preferably one would not need globals at all.,False
1801,"Yes, but because you can't do it in grep or in most editors, a lot of people don't know it's there. The fact that other languages have an equivalent feature doesn't make it not a useful and little known feature of python",False
1802,I often find things I wrote on Friday pretty tough to grok on Monday morning :),False
1803,Disable Firebug if its enabled in any way.,False
1804,You may be interested in the answers to this question: http://stackoverflow.com/questions/111307/whats-pnp-and-why-is-it-such-a-famous-question,False
1805,"This solution does not work, as there is a logical difference between NULL and 0",False
1806,"I disagree, I actually find that comments often save me time and effort when I come back to a project 6 months later.",False
1807,"... and I am not very impressed by your lack of reading skills. I did not write this code, as is stated both in the source code comments and in my note below.",True
1808,"What you want is to use the PIPESTATUS variable, which is an array of the exit statuses of each command in the pipe. ${PIPESTATUS[0]} would be what you want here.",False
1809,Not if you override the method that generates the call stack in the exception you throw to do nothing.  That's the advantage of a custom exception.,False
1810,"what's wrong with asking linux-related questions? last time i checked, stack overflow was not os-specific",True
1811,"Generally, it is a bad idea to store passwords, but there are legitimate reasons to do so.  Maybe not in the registry, but...  For example, I have a web application that needs to access a web service using a service id/password.  I store that encrypted in the web config.",False
1812,"For most computers, calculating the values would be quicker than the latency involved in downloading them over the internet.",False
1813,"Should read myvar=$(cat); echo ""${myvar}"" -- but otherwise my solution exactly.",False
1814,Syntax extensions in GHC let you write this now: fib = 1 : 1 : [ a+b | a <- fib | b <- tail fib ]; however I'd write it 1:1:zipWith (+) fib (tail fib),False
1815,"Of course, typename is overloaded as well....",False
1816,"True, but it seems to be less confusingly overloaded - the other uses of `typename` are confusing not because of the overload as much as the situations where it's required are quite confusing.  Other keyword overloads (`class` or `static`) seem to be active participants in the confusion.",False
1817,"This is answered in the deprecation tag in the docs: ""Instead, use the encode(String,String) method to specify the encoding."" See http://java.sun.com/javase/6/docs/api/java/net/URLEncoder.html.",False
1818,I like the concept of the hint factor. I think I will start using that.,False
1819,"Sure, but what if one of your fields is a List, or a rich type.  Your solution gets complicated very quickly.",True
1820,"Until your collegue explained her/his problem, ""stupid"" is not really a metric you can act upon.",True
1821,"And don't forget to read into the comments for whether there's a good reason to use ""class"" rather than ""typename"".",False
1822,"One strange side-effect is that if you list the keys in this map, they will suddenly have turned lowercase.",False
1823,"All literals and values of ""constant expressions"" are interned. See JVM spec: http://java.sun.com/docs/books/jvms/second_edition/html/Concepts.doc.html#20359",False
1824,You might want to define the language.  This will make a difference in the algorithm chosen.,False
1825,"Not quite. In typical implementations, what is added to the struct is a vtable *pointer*.",False
1826,a cow orker? How does one ork cows? =),False
1827,"This is fine as long as you understand that GC.Collect does not provide deterministic garbage collection.  You are only telling the GC to run its cycle, in which case is determines whether to collect the memory.  The call to GC.Collect does not guarantee memory collection.",False
1828,"It's what the author was trying for but didn't quite remember.  It's usually rendered into English as ""Abandon all hope ye who enter here.""",False
1829,Wrong. Your function is tail-recursive. Most compiled languages have tail-recursion optimizations. This means the recursion reduces into a simple loop and you will never hit stack overflow with this piece of code on some systems.,True
1830,"If you add new keywords, it would be a Python-derived language. If you change keywords, it would be a Python-incompatible language.",False
1831,Time to get a new colleague,True
1832,"but when i look at references of the project, it is pointing to 1.2.0.203 ..  . nothing seems to be pointing to 1.2.0.200 anymore",False
1833,"Depends on the comments. Even ""self-documenting"" languages can benefit from comments, such as Python. I hate having to slog through the code to figure out what is happening, when a simple sentence can tell me.",False
1834,"Accessors and mutators may need comments like
/** Users first name. Does not contains symbols other than a-z,A-z and is not greater than 50 characters*/
String getFirstName();

/** Sets price. Should be positive, precision is reduced to 4 digits after decimal point**/
void setPrice(double price);",False
1835,"Could you link to W3C as reference? W3schools isn't affiliated with W3C, isn't authoritative source on the subject, and sometimes their information is wrong (but they're OK in this case).",False
1836,I'm sick of everyone thinking that :/,True
1837,"Unaligned data access is typically a feature found in CISC architectures, and most RISC architectures do not include it (ARM, MIPS, PowerPC, Cell). In actually, *most* chips are NOT desktop processors, for embedded rule by numbers of chips and the vast majority of these are RISC architectures.",False
1838,The white Apple keyboard does indeed have alt written on the option key.,False
1839,"There is no need to actually create an image on the server.  You just need to handle the request.  For example <img src=""generateImage.aspx?guid=blah"">",False
1840,"I trust you would not even think of doing that without permission from the user.  If you fiddled with my screen resolution, I'd be entirely pissed off with you - and would probably not use your program a second time.",True
1841,Nice one! Instead of saying 'can't be dun' you actually give a few good answers (that boils down to 'you really don't want to do this') Upvote.,False
1842,"Great answer, this was exactly the problem, the needed environment variables resided in /etc/bashrc, which is not sourced in non interactive mode.
Moving them to /etc/profile solved the problem.
Thank you very much!",False
1843,"Also you can normally easily hit stack size limits, especially if using threads which again is implementation specific (but able to be changed).",False
1844,Using that sort of 'natural' primary key is a really poor idea in the first place.,False
1845,"If the array is strongly typed (i.e. int[], long[], etc), accessing elements will not cause boxing. This would only happen if you were using an object[] to store value types (i.e. object[] a = new { 1, 2, 3 }).",False
1846,"JaredPar: well, it's common knowledge among programmers that know C, and usually I'd expect people reading C source to understand C.",False
1847,He said CVS. :-),False
1848,"My wife and I browse from four different computers behind a NAT firewall at home.  We show up as having the same IP, so by your scheme we show up as the same user.",False
1849,"This is full of myths. pre-check and post-check are IE-only, relevant only for cached responses, and 0 value is a no-op.

max-stale is proxy request header, not server response header.

Expires accepts only single value. More than one will cause this header to be ignored.",False
1850,"This is obviously wrong. Second calls to header() for Expires, Cache-control and Pragma completely overwrite previously set values.",True
1851,"Not everyone does!  I still don't know what LINQ to SQL is, and I use LINQ all the damn time.",False
1852,"Debugging LINQ is a topic all by itself, and an important one.  I think the greatest weakness of LINQ is that it lets you write blocks of arbitrarily complex logic that you can't step through.",False
1853,I once hit a situation with loops nested 8 deep.  The runtime was measured in hours.,False
1854,Maybe someday we will evolve more fingers...,False
1855,Do you have only ASCII bytes? DO you need no Codepage?,False
1856,"This is an excellent answer. I disagree with it, but it's still an excellent answer.
I think the problems that are possible with bad overloads exceed the value of the good overloads.",False
1857,"If you store foo in a local variable, then you'll be getting the equivalent level of performance as ""with"".",False
1858,Hey!  You've been reading my code again!,False
1859,"Only when stdout is a terminal.  When used in a pipeline, ls prints one filename per line.",False
1860,Doesn't work. The shutdown function occurs after the stack has unwinded. There is no stack information to dump.,False
1861,"I discovered that this works:
    GetMethod method = new GetMethod(""http://www.example.com/page"");
    method.setQueryString(new NameValuePair[] {
      new NameValuePair(""key"", ""value"")
    });
This isn't mentioned on the tutorial page, however. Should this pattern be avoided?",False
1862,"you can still set your event handler to null, so you can still get a null reference, and you still have a race condition.",False
1863,"Save yourself a year of your life and read through all the common's APIs so when you encounter a problem, you can unleash a fully tested and community owned solution.",True
1864,There's still a tiny possibility that the file isn't a proper SQLite database with the expected schema.  I suggest you do a query in addition to checking for file existence.,False
1865,"""unsound"", I guess. Not the best pun I ever heard :P",False
1866,"I disagree regarding your comments on no gain for sprocs.  I profiled a series of approaches to SQL Server access on a prod system, and using Prepare + stored procs had among the best results.  Even across multiple calls of the same logic.  Perhaps you are right on a DB w/ low usage, though.",False
1867,"Yes, I realize now the question leaves many details unspecified, but at this point I'm sorta interested in seeing the variety of responses.",False
1868,You can easily create a bounding box - it's just the four points which use the greatest and least x and greatest and least y. More soon.,False
1869,"The answer should make it more clear that this a Java-specific answer. There is no >>> operator in C/C++ or C#, and whether or not >> propagates the sign is implementation defined in C/C++ (a major potential gotcha)",False
1870,You're phrasing that as if it's bad. *Signed* integer overflow behavior is bad.,True
1871,Might be worth noting that the same origin policy will stop this working if the page is on a different domain.,False
1872,You can implement a mergesort in place.,False
1873,"That problem doesn't stop it from generating a copy ctor, where it's quite harmful.",True
1874,"I would assume System.Linq.Expression type expressions, given the ""trees"".",False
1875,"You're saying that partial application is when you curry a function, and use some, but not all of the resulting functions?",False
1876,"more or less, yes. If you only supply a subset of the arguments, you'll get back a function that accepts the rest of the arguments",False
1877,for(int ThisIsAnIterativeVariableWhichWeWillIncreaseBy1EachTime = 0;  ThisIsAnIterativeVariableWhichWeWillIncreaseBy1EachTime < 10;  ThisIsAnIterativeVariableWhichWeWillIncreaseBy1EachTime++) ;,False
1878,"By everyone, your boss means himself.",True
1879,Isn't that like prefixing variables with var?,False
1880,"Yeah, magic is hard to maintain, appearantly ;) LOL, though.",False
1881,"I used to fall into this camp ... But grew out of it, and have learned to love the conditional operator (when it's appropriate).",False
1882,"The reason is that this doesn't solve the problem. It sorts the values all right, but it throws away the keys. What the question asked for was a way to sort the map, meaning that the keys and values should still be linked.",False
1883,"""This means that every single echo or print statement should use htmlspecialchars"" - of course, you mean ""every ... statement outputting user input""; htmlspecialchars()-ifying ""echo 'Hello, world!';"" would be crazy ;)",False
1884,"Hmm. I'd just use `flipud()` or `fliplr()` to do this. However, combined with steps, this is more useful. e.g. v(end:-4:1) for example.",False
1885,"There is the problem of compatibility with C: C89 produces code for structs that mimicks C++'s assignement (and probably copy constructors... I  have to check). Thus, it is normal C++ generates similar codes.",False
1886,"That's not unreasonable if the code is supposed to be cross-platform and any of the targets is case-sensitive.  It's easier to pick a case and stick with it, and at least THEY DIDN'T PICK ALL CAPS.",False
1887,"Actually, any decent IDE should be able to cope with this.",True
1888,Which is only another reason to use tabs for indenting (it is the reason the good Lord gave as tabs in the first place),False
1889,"The second and third points are really not that specific to monospaced. This is more a question of which particulr font you use, not whether or not it's monospaced. Verdana does well on both points (better than most monospaced fonts, imo), which is why I use it",False
1890,Maybe _ was broken on his keyboard ;),True
1891,"I would think that maintaining a greater visual distinction between C and Java would make the transitions easier. (+1 for ""and goes straight to crazy."")",False
1892,"That means it's not finding the right route. Move the route above Default (which will hide default, if nothing else distinguishes them, like a constraint). Use a constraint to make this new route be found only when needed (e.g., on Catalogue/BrowseBySubject, or whatever your rule is).",False
